"child_b","parent_b","dist_b","NodeLat","NodeLon"
"N_895627",587,0.388492424049,41.568326662,-76.560087024
"N_895628",533,0.452132034356,41.53547941,-76.347261866
"N_895634",511,2.59838095117,41.664597762,-77.198675131
"N_895642",592,2.52382250994,41.69123497,-77.383217274
"N_895648",592,2.65944696834,41.69123497,-77.383217274
"N_895649",586,1.88547727215,41.547873312,-76.43259029
"N_895650",586,2.3645941546,41.547873312,-76.43259029
"N_895658",487,0.82091883092,41.72735674,-77.599361214
"N_895659",496,0.907903679019,41.72277964,-77.580959069
"N_895660",555,2.70293939239,41.689883885,-77.292147634
"N_895661",525,0.349705627485,41.663019366,-77.195402059
"N_895662",525,2.10124891681,41.663019366,-77.195402059
"N_895671",739,1.13441125497,41.575985478,-76.619015783
"N_895672",739,1.43441125497,41.575985478,-76.619015783
"N_895680",542,1.59382250994,41.70501531,-77.48501448
"N_895681",511,0.634705627485,41.664597762,-77.198675131
"N_895692",520,1.55183766184,41.657906014,-77.166439512
"N_895706",440,3.74371103706,41.689892577,-77.260676526
"N_895721",552,3.08566017178,41.657644233,-77.168361351
"N_895722",552,0.174852813742,41.657644233,-77.168361351
"N_895723",520,0.207426406871,41.657906014,-77.166439512
"N_895724",588,1.13183766184,41.563131681,-76.54229749
"N_895725",585,1.35941125497,41.549037844,-76.450768642
"N_895726",585,0.750624458405,41.549037844,-76.450768642
"N_895739",530,0.264852813742,41.661231429,-77.194406801
"N_895740",530,3.83007142675,41.661231429,-77.194406801
"N_895751",542,0.94091883092,41.70501531,-77.48501448
"N_895752",588,1.45003571337,41.563131681,-76.54229749
"N_895753",502,1.27882250994,41.536710289,-76.342841143
"N_895762",563,0.0724264068712,41.660653018,-77.194193668
"N_895763",563,2.24867532368,41.660653018,-77.194193668
"N_895778",580,0.46091883092,41.534722155,-76.367093763
"N_895779",580,2.07852813742,41.534722155,-76.367093763
"N_895788",658,2.65323376491,41.738481614,-77.733371209
"N_895789",658,2.55702056147,41.738481614,-77.733371209
"N_895790",547,1.42003571337,41.700155706,-77.468547542
"N_895791",546,1.35639610307,41.69875275,-77.458929532
"N_895792",546,2.48051298552,41.69875275,-77.458929532
"N_895802",533,0.604705627485,41.53547941,-76.347261866
"N_895803",529,0.249852813742,41.530446538,-76.33425384
"N_895856",457,3.63720346111,41.727249351,-77.538308021
"N_895857",543,1.24154328933,41.699093687,-77.474383411
"N_895858",547,0.572132034356,41.700155706,-77.468547542
"N_895864",483,1.36154328933,41.733700329,-77.641357919
"N_895878",544,0.982279220614,41.722718136,-77.639086914
"N_895879",597,0.282426406871,41.69633369,-77.459206848
"N_895892",11191,0.17951919878,41.69633369,-77.459206848
"N_895894",491,2.11066017178,41.733322708,-77.644419355
"N_895901",496,1.28911688245,41.72277964,-77.580959069
"N_895903",611,2.33911688245,41.551106705,-76.497931472
"N_895904",611,0.262279220614,41.551106705,-76.497931472
"N_895916",564,1.27154328933,41.653654608,-77.180178841
"N_895925",554,4.75448268172,41.672944295,-77.312636376
"N_895926",714,0.21,41.672577625,-77.310144558
"N_895927",714,2.98279220614,41.672577625,-77.310144558
"N_895930",656,1.40441125497,41.579564914,-76.689080029
"N_895931",656,1.75518289963,41.579564914,-76.689080029
"N_895946",554,3.25066017178,41.672944295,-77.312636376
"N_895952",11016,0.353479285331,41.710490796,-77.575344107
"N_895963",631,1.75411688245,41.533662884,-76.397372664
"N_895964",631,2.27139610307,41.533662884,-76.397372664
"N_895976",549,0.554558441227,41.712689036,-77.579200748
"N_895977",11031,0.242374700004,41.65413374,-77.194482664
"N_895978",11009,0.336547299997,41.65413374,-77.194482664
"N_895985",548,0.448492424049,41.725112388,-77.663250198
"N_895999",548,0.962132034356,41.725112388,-77.663250198
"N_896024",571,1.42926406871,41.747985252,-77.847456832
"N_896026",618,0.467132034356,41.552651294,-76.529325749
"N_896027",618,0.754705627485,41.552651294,-76.529325749
"N_896028",529,0.964705627485,41.530446538,-76.33425384
"N_896032",646,0.312426406871,41.747212955,-77.84395835
"N_896033",646,0.117426406871,41.747212955,-77.84395835
"N_896034",566,0.147426406871,41.723451491,-77.672572165
"N_896035",562,0.434558441227,41.710490796,-77.575344107
"N_896036",745,1.38169047558,41.614832979,-76.94023434
"N_896037",745,2.7839696962,41.614832979,-76.94023434
"N_896044",571,0.339852813742,41.747985252,-77.847456832
"N_896085",633,1.84731493399,41.741667855,-77.814695888
"N_896086",633,1.77169047558,41.741667855,-77.814695888
"N_896087",632,1.29426406871,41.527261406,-76.375498135
"N_896095",746,4.69021861301,41.610959536,-76.925386423
"N_896096",746,0.075,41.610959536,-76.925386423
"N_896097",630,1.44683766184,41.567510356,-76.63877968
"N_896098",630,2.3459545443,41.567510356,-76.63877968
"N_896122",834,1.78882250994,41.537610957,-76.447699795
"N_896123",834,2.44882250994,41.537610957,-76.447699795
"N_896152",10919,1.588611672,41.553207956,-76.554335033
"N_896153",11251,1.73966996934,41.553207956,-76.554335033
"N_896173",636,0.857132034356,41.732362711,-77.764961353
"N_896174",636,2.24139610307,41.732362711,-77.764961353
"N_896175",549,0.994264068712,41.712689036,-77.579200748
"N_896176",674,3.12764501988,41.673958517,-77.362324881
"N_896177",674,4.17764501988,41.673958517,-77.362324881
"N_896180",591,2.74518289963,41.706520187,-77.585651924
"N_896181",612,2.47882250994,41.542546071,-76.49034803
"N_896182",612,1.33110173055,41.542546071,-76.49034803
"N_896186",654,1.08426406871,41.687501646,-77.458609775
"N_896187",654,1.2419848481,41.687501646,-77.458609775
"N_896210",574,0.756837661841,41.708081035,-77.571914034
"N_896211",574,1.45154328933,41.708081035,-77.571914034
"N_896212",600,1.13547727215,41.701170601,-77.560059994
"N_896219",603,4.74507142675,41.718734987,-77.683441579
"N_896220",604,0.09,41.71858092,-77.682372135
"N_896221",566,1.24669047558,41.723451491,-77.672572165
"N_896222",600,0.06,41.701170601,-77.560059994
"N_896230",607,2.12139610307,41.689922662,-77.486457211
"N_896231",543,1.83639610307,41.699093687,-77.474383411
"N_896232",517,2.34639610307,41.658053779,-77.150853269
"N_896233",617,0.3,41.550583323,-76.555071287
"N_896239",617,0.195,41.550583323,-76.555071287
"N_896246",644,1.63367532368,41.540074972,-76.490303355
"N_896247",644,0.294852813742,41.540074972,-76.490303355
"N_896290",544,1.55911688245,41.722718136,-77.639086914
"N_896301",613,0.03,41.71036329,-77.638660671
"N_896304",872,0.943050865276,41.510437401,-76.307735951
"N_896305",872,0.226066017178,41.510437401,-76.307735951
"N_896318",707,0.252426406871,41.548429155,-76.555305481
"N_896319",707,2.62580735804,41.548429155,-76.555305481
"N_896326",632,3.10429978209,41.527261406,-76.375498135
"N_896343",614,1.65169047558,41.710100179,-77.638730402
"N_896364",608,0.497132034356,41.640546192,-77.15080456
"N_896372",605,0.934264068712,41.70085584,-77.559773709
"N_896373",622,1.67974134086,41.695772392,-77.552985849
"N_896374",741,1.14169047558,41.651039984,-77.247500556
"N_896375",741,1.06926406871,41.651039984,-77.247500556
"N_896376",776,3.70128463018,41.611985857,-76.985053986
"N_896377",776,1.3019848481,41.611985857,-76.985053986
"N_896384",564,2.48352813742,41.653654608,-77.180178841
"N_896388",718,2.72352813742,41.560881901,-76.649141945
"N_896389",718,1.37911688245,41.560881901,-76.649141945
"N_896402",698,1.50941125497,41.52282018,-76.403398634
"N_896403",698,2.98066017178,41.52282018,-76.403398634
"N_896414",639,1.20213203436,41.732463644,-77.815261797
"N_896424",635,2.45051298552,41.732608317,-77.818184079
"N_896425",639,0.252426406871,41.732463644,-77.815261797
"N_896426",647,1.08426406871,41.724489758,-77.761483113
"N_896435",652,0.95441125497,41.723050138,-77.753351488
"N_896436",11101,3.86507699999,41.715929269,-77.703795328
"N_896456",682,0.354852813742,41.730951853,-77.812328388
"N_896457",682,0.605771644663,41.730951853,-77.812328388
"N_896468",604,1.24882250994,41.71858092,-77.682372135
"N_896469",641,0.195,41.711289778,-77.67726934
"N_896479",613,1.53683766184,41.71036329,-77.638660671
"N_896480",852,1.02426406871,41.53353663,-76.486962957
"N_896481",852,1.02062445841,41.53353663,-76.486962957
"N_896492",11011,1.1091,41.733322164,-77.834648025
"N_896493",652,0.921837661841,41.723050138,-77.753351488
"N_896494",591,1.3169848481,41.706520187,-77.585651924
"N_896495",11032,1.1994082,41.642203365,-77.208080818
"N_896497",727,1.82139610307,41.548049109,-76.583164607
"N_896498",727,1.89275649276,41.548049109,-76.583164607
"N_896511",687,0.307279220614,41.721164105,-77.751628083
"N_896512",709,1.27926406871,41.679345287,-77.462642363
"N_896513",709,1.0469848481,41.679345287,-77.462642363
"N_896525",608,1.46033008589,41.640546192,-77.15080456
"N_896526",715,2.61639610307,41.562930693,-76.684093261
"N_896527",715,1.5089696962,41.562930693,-76.684093261
"N_896553",11100,4.13009999999,41.715929269,-77.703795328
"N_896568",660,1.31911688245,41.711604504,-77.692726998
"N_896569",11013,0.8318,41.718734987,-77.683441579
"N_896570",730,0.893345237792,41.523205437,-76.430671694
"N_896571",730,2.2145941546,41.523205437,-76.430671694
"N_896579",635,1.77426406871,41.732608317,-77.818184079
"N_896580",679,1.86382250994,41.661613419,-77.350844672
"N_896592",830,0.249852813742,41.496868957,-76.2645999
"N_896593",830,0.881984848098,41.496868957,-76.2645999
"N_896604",692,0.904264068712,41.642203365,-77.208080818
"N_896605",667,2.24246212025,41.638626141,-77.200540626
"N_896606",734,0.639852813742,41.73552424,-77.869222634
"N_896607",734,1.73654328933,41.73552424,-77.869222634
"N_896608",660,1.03669047558,41.711604504,-77.692726998
"N_896609",622,0.989116882454,41.695772392,-77.552985849
"N_896610",672,1.32790367902,41.689265473,-77.547688009
"N_896611",762,1.67911688245,41.662442771,-77.363941955
"N_896612",726,5.18264501988,41.547544613,-76.597736448
"N_896613",694,1.04441125497,41.499561788,-76.287144556
"N_896617",641,0.52091883092,41.711289778,-77.67726934
"N_896618",648,1.16441125497,41.698406266,-77.591878598
"N_896619",762,1.2569848481,41.662442771,-77.363941955
"N_896620",864,0.503345237792,41.570668869,-76.751133293
"N_896621",726,0.869558441227,41.547544613,-76.597736448
"N_896626",703,1.54669047558,41.726483262,-77.800181178
"N_896635",684,1.11790367902,41.731071481,-77.843748308
"N_896636",663,0.921837661841,41.733322164,-77.834648025
"N_896659",686,0.622279220614,41.720956443,-77.776843486
"N_896660",647,1.57154328933,41.724489758,-77.761483113
"N_896672",797,0.711837661841,41.716602466,-77.748389532
"N_896673",797,0.678198051534,41.716602466,-77.748389532
"N_896681",697,3.65566017178,41.721758211,-77.786252646
"N_896682",687,0.89033008589,41.721164105,-77.751628083
"N_896683",607,2.12352813742,41.689922662,-77.486457211
"N_896684",772,0.686984848098,41.638156083,-77.212138209
"N_896685",694,0.785771644663,41.499561788,-76.287144556
"N_896691",829,0.54941125497,41.49674574,-76.283135176
"N_896692",829,1.61547727215,41.49674574,-76.283135176
"N_896698",703,0.384852813742,41.726483262,-77.800181178
"N_896704",686,0.992132034356,41.720956443,-77.776843486
"N_896705",711,1.19911688245,41.515979676,-76.410511885
"N_896706",826,0.537426406871,41.50542808,-76.342459291
"N_896707",826,1.3289696962,41.50542808,-76.342459291
"N_896714",605,2.07382250994,41.70085584,-77.559773709
"N_896715",864,0.652279220614,41.570668869,-76.751133293
"N_896731",697,1.71124891681,41.721758211,-77.786252646
"N_896732",667,1.07183766184,41.638626141,-77.200540626
"N_896733",786,0.207426406871,41.607790724,-77.019135084
"N_896734",786,1.24518289963,41.607790724,-77.019135084
"N_896735",11250,0.0102769999988,41.538747397,-76.563570673
"N_896741",802,0.989558441227,41.673192231,-77.463548326
"N_896742",802,0.764558441227,41.673192231,-77.463548326
"N_896743",733,0.334705627485,41.517178702,-76.425342884
"N_896744",733,1.37911688245,41.517178702,-76.425342884
"N_896754",761,1.5089696962,41.659595223,-77.372477477
"N_896755",761,3.19749783362,41.659595223,-77.372477477
"N_896756",792,3.04066017178,41.649971654,-77.306991164
"N_896757",722,1.53124891681,41.554943879,-76.672999125
"N_896758",936,0.751690475583,41.538747397,-76.563570673
"N_896766",672,0.596984848098,41.689265473,-77.547688009
"N_896767",788,1.20213203436,41.551593802,-76.65284433
"N_896776",748,2.19382250994,41.668919705,-77.439902842
"N_896777",748,1.72003571337,41.668919705,-77.439902842
"N_896778",722,0.339852813742,41.554943879,-76.672999125
"N_896779",819,0.432426406871,41.553823223,-76.669241728
"N_896780",819,1.76139610307,41.553823223,-76.669241728
"N_896791",792,1.40033008589,41.649971654,-77.306991164
"N_896792",788,0.917132034356,41.551593802,-76.65284433
"N_896793",935,1.62124891681,41.540536572,-76.584158556
"N_896794",935,0.919705627485,41.540536572,-76.584158556
"N_896804",766,0.832279220614,41.586897191,-76.890940971
"N_896805",766,1.77382250994,41.586897191,-76.890940971
"N_896806",803,1.00455844123,41.517620564,-76.437057679
"N_896810",11192,0.730218299997,41.731071481,-77.843748308
"N_896811",679,0.86441125497,41.661613419,-77.350844672
"N_896812",803,1.06455844123,41.517620564,-76.437057679
"N_896829",735,0.994264068712,41.728868568,-77.864674715
"N_896830",731,0.349705627485,41.728886462,-77.860970253
"N_896831",717,0.529705627485,41.684642757,-77.545959079
"N_896832",736,1.79441125497,41.682340098,-77.541392633
"N_896836",751,0.858198051534,41.545091889,-76.622841845
"N_896837",751,4.17036579926,41.545091889,-76.622841845
"N_896842",696,1.04033008589,41.723324835,-77.801010835
"N_896847",948,1.78367532368,41.637791253,-77.242945783
"N_896848",794,2.03974134086,41.587943399,-76.908781553
"N_896849",794,2.64080735804,41.587943399,-76.908781553
"N_896874",11230,0.631398399997,41.637791253,-77.242945783
"N_896875",878,3.51764501988,41.590839384,-76.931662598
"N_896876",878,2.79852813742,41.590839384,-76.931662598
"N_896882",671,1.43911688245,41.711622973,-77.702342422
"N_896883",887,0.529705627485,41.665558557,-77.437473291
"N_896884",887,0.986543289326,41.665558557,-77.437473291
"N_896885",785,0.863345237792,41.60555096,-77.031587509
"N_896886",811,0.204852813742,41.543616552,-76.622144263
"N_896887",811,0.489852813742,41.543616552,-76.622144263
"N_896889",696,0.737132034356,41.723324835,-77.801010835
"N_896890",772,1.19139610307,41.638156083,-77.212138209
"N_896891",944,0.840624458405,41.53106195,-76.542047723
"N_896892",944,1.59382250994,41.53106195,-76.542047723
"N_896893",711,0.836984848098,41.515979676,-76.410511885
"N_896904",704,0.635771644663,41.633628846,-77.192646448
"N_896905",785,0.207426406871,41.60555096,-77.031587509
"N_896910",614,2.2739696962,41.710100179,-77.638730402
"N_896911",868,0.754264068712,41.654709213,-77.368981184
"N_896912",868,1.11426406871,41.654709213,-77.368981184
"N_896916",779,0.929558441227,41.659871925,-77.406070826
"N_896917",779,1.23683766184,41.659871925,-77.406070826
"N_896918",704,3.15808657865,41.633628846,-77.192646448
"N_896919",782,0.831837661841,41.584446065,-76.898275987
"N_896920",757,3.94536579926,41.510281393,-76.407312115
"N_896921",850,0.544705627485,41.483542142,-76.240645932
"N_896922",850,1.8576093065,41.483542142,-76.240645932
"N_896943",775,2.35624891681,41.598548049,-76.995769307
"N_896949",949,7.18874675043,41.63305906,-77.229428285
"N_896950",949,1.85610173055,41.63305906,-77.229428285
"N_896956",760,0.18,41.693598688,-77.636073426
"N_896964",775,0.37091883092,41.598548049,-76.995769307
"N_896973",824,1.14213203436,41.595739384,-76.984330965
"N_896974",824,2.13124891681,41.595739384,-76.984330965
"N_896991",731,0.652279220614,41.728886462,-77.860970253
"N_896992",717,0.976690475583,41.684642757,-77.545959079
"N_896993",1075,0.584558441227,41.6569863,-77.401295756
"N_896994",1075,5.84194480196,41.6569863,-77.401295756
"N_897011",648,2.05154328933,41.698406266,-77.591878598
"N_897012",796,0.752132034356,41.582782539,-76.905393452
"N_897013",816,1.02683766184,41.553642272,-76.71294806
"N_897014",816,2.16683766184,41.553642272,-76.71294806
"N_897035",881,1.5269848481,41.599383018,-77.021437141
"N_897036",881,1.20426406871,41.599383018,-77.021437141
"N_897050",782,0.816837661841,41.584446065,-76.898275987
"N_897051",820,1.20941125497,41.544530958,-76.660364254
"N_897055",781,0.357426406871,41.6835907,-77.587675148
"N_897067",735,1.39518289963,41.728868568,-77.864674715
"N_897068",778,1.52441125497,41.679105297,-77.552982921
"N_897069",957,1.50426406871,41.639879928,-77.301574191
